Date,Optimized,Equal_Weight,Daily_Opt,Daily_Eq
2019-02-21,0.9723563410757243,0.9647370584941873,-0.0033931755447643556,-0.0034019822459477175
2019-02-22,0.9848534049618286,0.9788424219141009,0.012852349862066775,0.014620940800107585
2019-02-25,0.9966676614318919,0.9901591424068438,0.011995954332433044,0.01156133024007415
2019-02-26,1.0026023579706,0.9931207612850268,0.005954539078936271,0.002991053408832835
2019-02-27,0.9927734529799606,0.9799952294539226,-0.009803393052590113,-0.013216450952168897
2019-02-28,0.9902468910017748,0.9795208811998748,-0.0025449532021650954,-0.00048403118687847076
2019-03-01,0.9977977089935097,0.9847293179193928,0.00762518727435359,0.005317330972197269
2019-03-05,0.9937934657682227,0.9835173781759671,-0.004013081197917594,-0.0012307338893762778
2019-03-06,0.985542932775519,0.9824790901160466,-0.008302060012364823,-0.0010556885754738467
2019-03-07,0.9867191734552259,0.9845821559859439,0.0011934951188726063,0.002140570614738337
2019-03-08,0.997521518831849,0.9892198943946166,0.01094774041817418,0.004710362035790176
2019-03-11,1.0005261376761863,0.9922533043632327,0.0030120842383989472,0.0030664668046052118
2019-03-12,0.9901166812936516,0.9880481686549566,-0.01040398245538258,-0.004237965940536373
2019-03-13,0.9836791402256411,0.9821105429162552,-0.006501800433863525,-0.0060094496676051335
2019-03-14,0.9780562608485757,0.9805808782497122,-0.005716172222352559,-0.0015575279967985447
2019-03-15,0.9803289804641492,0.9811886422905707,0.0023237105129327138,0.0006198000127673024
2019-03-18,0.9813419037977447,0.9837800106559449,0.0010332483827172364,0.0026410501036015586
2019-03-19,0.976095550035521,0.9806551724897353,-0.005346101844750176,-0.003176358669989614
2019-03-20,0.9719128985427071,0.975451676309961,-0.00428508407057242,-0.005306142592980404
2019-03-22,0.9690414256090013,0.971897795334698,-0.002954455011360932,-0.0036433183330074545
2019-03-25,0.9801304239010924,0.978769795710376,0.011443265477657005,0.007070702710372542
2019-03-26,0.9680364955861483,0.96852978094895,-0.012339101021686573,-0.010462127873484255
2019-03-27,0.9721837554770122,0.9759155330447397,0.004284197868338373,0.007625735667676686
2019-03-28,0.9772344396514148,0.9754490667249439,0.005195194988548707,-0.00047797816921752237
2019-03-29,0.9821745489166103,0.9794495986306139,0.005055193579708066,0.004101220701457724
2019-04-01,0.9796300842456692,0.980516295802959,-0.002590644070086869,0.0010890781657743554
2019-04-02,0.971947449044105,0.9748139249695772,-0.007842383900939508,-0.0058156818584151355
2019-04-03,0.9793275513302793,0.9728755584524441,0.007593108344934183,-0.001988447710360351
2019-04-04,0.9855889969165803,0.9784680700088716,0.006393617311997099,0.005748434635693265
2019-04-05,0.9707661172102331,0.9687839852901227,-0.015039615653909091,-0.009897190328000308
2019-04-08,0.970251152017618,0.9718349324543317,-0.0005304729774613702,0.0031492543338188183
2019-04-09,0.9672706125192504,0.9655064689176787,-0.003071925750533421,-0.006511870818093355
2019-04-10,0.9697959675359948,0.9665131426446176,0.0026108050674330655,0.0010426379929567243
2019-04-11,0.9763736247002454,0.9738660556086871,0.006782516513202915,0.007607669921538883
2019-04-12,0.9830169695028498,0.9805735199052806,0.006804101047530848,0.006887460814517564
2019-04-15,0.9832079707459773,0.9824726604189772,0.00019430106402354346,0.0019367650412178364
2019-04-16,0.9819163390379886,0.9788086539342539,-0.001313691249887555,-0.003729372462294119
2019-04-18,0.9746707109131805,0.9720833614439731,-0.0073790687014200235,-0.006870896025744039
2019-04-22,0.9682878704731298,0.9670921264847085,-0.006548714728557466,-0.005134575034645506
2019-04-23,0.9875940629601603,0.9827465260231073,0.01993848428318855,0.016187081984940815
2019-04-24,0.995735938888375,0.9859814605052126,0.008244152363381534,0.003291728229451228
2019-04-25,1.0000366785397676,0.9916998397140537,0.004319156799938342,0.0057996822839965385
2019-04-26,1.0009888184664253,0.9936621436554623,0.0009521050048365042,0.001978727698468295
2019-04-30,0.99803028263287,0.9928021481971661,-0.002955613268575758,-0.0008654807509647783
2019-05-02,0.9917233051990982,0.9854779815934586,-0.006319424914776611,-0.007377267078850977
2019-05-03,0.9914611928138904,0.9897671633231595,-0.0002642999149397114,0.004352387176388945
2019-05-06,0.9785767139980234,0.9772227833772035,-0.012995444409981662,-0.012674071651193239
2019-05-07,0.9783256399246064,0.9768611737487496,-0.00025657066004675403,-0.0003700380656334923
2019-05-08,0.9692762036698455,0.9737476034555345,-0.00924992240360616,-0.003187321163831886
2019-05-09,0.9695090007504279,0.9699785490712475,0.0002401762054005151,-0.003870668714266154
2019-05-10,0.9587994588697758,0.9601110104011408,-0.011046356323007381,-0.010172945246629267
2019-05-13,0.9681276378587773,0.9635371862729512,0.009729019872411652,0.003568520550950565
2019-05-14,0.9573556750251426,0.9567551084054723,-0.011126593656038146,-0.007038729759577379
2019-05-15,0.9660772054880482,0.9627624209573327,0.009110021166038072,0.0062788403208759325
2019-05-16,0.9684351940765867,0.9684617478978658,0.002440786901029668,0.005919764644392748
2019-05-17,0.9932334182480022,0.9848453545415444,0.025606487995369364,0.016917143789355372
2019-05-20,0.9736837724637143,0.9690218611226488,-0.01968283127119519,-0.016066982847537114
2019-05-21,0.9695049343945646,0.9629939382125988,-0.004291781569467716,-0.006220626336609568
2019-05-22,0.9624424072171857,0.9434782173551124,-0.0072846737822839115,-0.020265673627924696
2019-05-23,0.9671157533604721,0.9443921429777925,0.004855715114215342,0.0009686769719413491
2019-05-24,0.9710282480873301,0.947624349142159,0.00404552889689082,0.0034225254714371524
2019-05-27,0.9647579109835219,0.9436962797707751,-0.006457419870286078,-0.004145175643639601
2019-05-28,0.9546594176999905,0.9402019798030382,-0.010467385826602317,-0.0037027802722562723
2019-05-29,0.9609717122651896,0.9462040112790162,0.0066120906033767515,0.006383768174191016
2019-05-30,0.9627816674173697,0.9426305665752601,0.0018834635079044977,-0.003776611239394099
2019-05-31,0.9731922553034921,0.9509489353140772,0.010813030865085387,0.008824632930204176
2019-06-03,0.9613545260484417,0.9414918225038135,-0.012163813666353843,-0.009944921813430794
2019-06-04,0.9487888592461031,0.9284323949366969,-0.013070793824613904,-0.013870994155197441
2019-06-06,0.9405841503903322,0.924592775299458,-0.008647560282579993,-0.0041355942103902775
2019-06-07,0.9410211397238955,0.9266443398665759,0.00046459355431624196,0.0022188844883125666
2019-06-10,0.9400315834332692,0.9264863110966459,-0.0010515771100706654,-0.0001705387527136577
2019-06-11,0.9394526648256231,0.9257115248543933,-0.0006158501670037179,-0.0008362630218847422
2019-06-12,0.9424896215971256,0.9280092786244717,0.0032326873776723757,0.002482148821080962
2019-06-13,0.9329286913946068,0.9209085588158841,-0.010144334731577253,-0.007651561220500428
2019-06-14,0.9203592539693153,0.9108874751332015,-0.01347309557657814,-0.010881735853956935
2019-06-17,0.9212601176557009,0.9112375968426699,0.0009788174373217924,0.0003843742712757374
2019-06-18,0.9094484836952558,0.9059595925407317,-0.012821171495518357,-0.005792127454163361
2019-06-19,0.929345083010745,0.9201346418981455,0.021877654064192488,0.01564644767175602
2019-06-20,0.9315380206076624,0.917154130684974,0.002359659115872397,-0.0032392120429494973
2019-06-21,0.931655420428797,0.9200343825999212,0.00012602794361306704,0.00314042298735119
2019-06-24,0.9325388843249471,0.9226676880503618,0.0009482732314739367,0.002862181566518408
2019-06-25,0.9382661482887583,0.9263292350193347,0.0061415819330226705,0.003968435240980256
2019-06-26,0.9352485910195661,0.9217657277703427,-0.0032160994774198992,-0.00492644199974627
2019-06-27,0.9305642617617025,0.9159893701510031,-0.005008646153379371,-0.006266622250441068
2019-06-28,0.9262104900967524,0.9154498349952482,-0.004678636225194922,-0.0005890190141245228
2019-07-01,0.923723946638397,0.9140288312454095,-0.0026846418659063355,-0.0015522464426968518
2019-07-02,0.9221849445782702,0.9131515537877929,-0.0016660844029512593,-0.0009597918879880721
2019-07-03,0.9256838944664035,0.9153280048255646,0.0037941954146014727,0.0023834499637479002
2019-07-04,0.9160005884985579,0.9047816443910724,-0.010460704810498437,-0.011521946645237837
2019-07-05,0.8977124102232671,0.8925064920622269,-0.01996524729887724,-0.013566977629289548
2019-07-08,0.9045672434047155,0.890424447837081,0.007635889961400402,-0.002332805692354229
2019-07-09,0.9060939436395434,0.8934702818864175,0.001687768649549636,0.003420654112468617
2019-07-10,0.9139668400814513,0.8970704336249709,0.008688830222487197,0.004029402892899973
2019-07-11,0.9218427520805064,0.9005727794838365,0.00861728418763323,0.003904203870272601
2019-07-12,0.9164771879763595,0.8968600951659066,-0.005820476531422873,-0.0041225810978407305
2019-07-15,0.9196417927504987,0.8965939076102578,0.003453009868283673,-0.00029679941953436736
2019-07-16,0.925852114866228,0.901047489623896,0.006752979436868866,0.004967223149562383
2019-07-17,0.917669057801363,0.8934554996825367,-0.0088384061919514,-0.00842573785375993
2019-07-18,0.897157878539271,0.8775889909876198,-0.022351390283589328,-0.01775858864885227
2019-07-19,0.9032398801452667,0.8792607436293719,0.0067791876452095706,0.001904938027846788
2019-07-22,0.9022222051531754,0.8791690061470565,-0.0011266940427027926,-0.0001043347868992055
2019-07-23,0.9016365293535082,0.8792787818579143,-0.0006491480660995239,0.00012486303553724785
2019-07-24,0.9122789786886785,0.8847064380659916,0.011803480658443461,0.006172850204128193
2019-07-25,0.9201710962239407,0.8883883072824874,0.008650991330093496,0.00416168466519188
2019-07-26,0.904043313880238,0.8785809031078744,-0.017526938642047674,-0.011039546664693464
2019-07-29,0.900283624933365,0.8803026028356251,-0.004158748689524581,0.0019596370939323417
2019-07-30,0.9086161892348373,0.8885053000661781,0.009255488015889388,0.009318042686833465
2019-07-31,0.9004096359200293,0.8807929688053661,-0.009031925043861454,-0.008680118464389198
2019-08-01,0.9163178384669927,0.8902852771699825,0.01766773911821658,0.010777002883539123
2019-08-02,0.9146518646069867,0.8892878479902786,-0.0018181178954163107,-0.0011203478315113273
2019-08-05,0.9222678588431406,0.8933070369633603,0.008326659061069662,0.004519559085581579
2019-08-06,0.9294143568393617,0.892672198214856,0.007748831239966888,-0.0007106613093100797
2019-08-07,0.9209572582709006,0.8932992813758074,-0.00909938447391859,0.0007024786502877276
2019-08-08,0.9073910683680073,0.8839545225073058,-0.014730531499761272,-0.010460949721250522
2019-08-09,0.8937504249158164,0.866941663413515,-0.015032816530500316,-0.01924630584561566
2019-08-13,0.8951474580210259,0.8704189378079286,0.0015631132207195222,0.00401096699023791
2019-08-14,0.8985721764476606,0.8704076758475474,0.003825870694204893,-1.2938551646785208e-05
2019-08-16,0.8894276972663444,0.861872068556394,-0.010176677423362038,-0.009806447631383854
2019-08-19,0.8823758812920317,0.8566315142003738,-0.007928487043957015,-0.006080431826498354
2019-08-20,0.8697132398550834,0.8468859662134772,-0.014350620529662328,-0.01137659288193894
2019-08-21,0.8605239498853108,0.8405526608549857,-0.010565884878680053,-0.0074783449143790755
2019-08-22,0.8649762635565682,0.8434137573345658,0.005173956717707583,0.0034038277585961515
2019-08-23,0.8756007109883106,0.8546683615104069,0.012282935242705267,0.013344107892440563
2019-08-26,0.8750266223157321,0.853326219572072,-0.000655651217928417,-0.001570365768498842
2019-08-27,0.8736950330547022,0.8523362699191795,-0.0015217699977012865,-0.0011601069206438048
2019-08-28,0.8728270283348502,0.8501803745877192,-0.0009934870715897141,-0.0025293952722025247
2019-08-29,0.8723987633286449,0.8525827254252581,-0.0004906642350688754,0.0028256954751560677
2019-08-30,0.8615186830287662,0.8434518029015925,-0.012471453144162651,-0.010709720302051985
2019-09-03,0.8546709216425078,0.8412012547931028,-0.007948476940957747,-0.0026682592896801415
2019-09-04,0.8540728247535909,0.8399201315075314,-0.0006997978681285186,-0.0015229688237763217
2019-09-05,0.8541454272981169,0.8393117109661146,8.500744014061873e-05,-0.0007243790434274394
2019-09-06,0.8553757720394242,0.8395283831496002,0.0014404394169727798,0.0002581546053209069
2019-09-09,0.8536825543876525,0.8351394758200351,-0.0019795015326826222,-0.00522782483315149
2019-09-11,0.8516127189879685,0.8314404785702633,-0.002424596108993437,-0.0044291969866946355
2019-09-12,0.8554070134878798,0.8335818014921907,0.004455422535751241,0.0025754374211003836
2019-09-13,0.8572421971973573,0.8335585757536176,0.0021453924044819504,-2.786257873143487e-05
2019-09-16,0.8463455913289338,0.8225776027958458,-0.01271123365607588,-0.013173606843219039
2019-09-17,0.844152339091449,0.8218526240966507,-0.0025914381311314652,-0.0008813499136505927
2019-09-18,0.8377659859881641,0.8145181974765826,-0.007565403550452085,-0.008924260147164256
2019-09-19,0.8944559984381559,0.8506777785566666,0.06766807604766223,0.0443938283909534
2019-09-20,0.9018342943276382,0.851534285019509,0.008248919904797746,0.0010068518120874923
2019-09-23,0.8916790173526281,0.8491431844112567,-0.011260690615653844,-0.0028079909996783703
2019-09-24,0.8755830160890097,0.8372761432361467,-0.0180513401688054,-0.013975312282978304
2019-09-25,0.8835887159013242,0.842795907745477,0.009143279009766275,0.006592525720362591
2019-09-26,0.8884917257940751,0.8448040962471969,0.005548972960513059,0.0023827696400328187
2019-09-27,0.8821475856871714,0.8467259333694922,-0.007140347988309866,0.0022748908662170095
2019-09-30,0.8647113402032703,0.8345829311899774,-0.019765678404389326,-0.014341124679142066
2019-10-01,0.8612506655100556,0.8329777236944417,-0.004002115541125245,-0.0019233648754917103
2019-10-03,0.8409373585653026,0.816777201703126,-0.023585824381015526,-0.01944892586018125
2019-10-04,0.8248239540786642,0.8019276837905069,-0.019161242300055604,-0.018180622428803195
2019-10-07,0.8541615867241282,0.8152625320868494,0.035568356738904815,0.016628492276650204
2019-10-09,0.8495674327030444,0.8075826953642583,-0.005378553768383958,-0.009420078097950622
2019-10-10,0.8660941161363332,0.8195387828013593,0.01945305669345924,0.014804784086796398
2019-10-11,0.8728389904044727,0.8237669092564299,0.007787692056180405,0.005159153591997295
2019-10-14,0.877955424203879,0.8294534676703882,0.005861830023238703,0.00690311585724088
2019-10-15,0.8745319748955892,0.8253415546568851,-0.003899342966522559,-0.004957376361391163
2019-10-16,0.8799055016368913,0.8297992612849896,0.006144460003241859,0.005401044698346448
2019-10-17,0.8794995733424699,0.8314821415753143,-0.00046133169262642534,0.0020280571083164177
2019-10-18,0.8768656929287352,0.829098343319412,-0.0029947489385638015,-0.002866926584118747
2019-10-22,0.8760803441005477,0.8293341176075045,-0.0008956318333818845,0.00028437433266186675
2019-10-23,0.8752535741619161,0.8259454464625995,-0.0009437147451133252,-0.004086014397527511
2019-10-24,0.8759187560044697,0.8225849550311984,0.0007599875763894177,-0.0040686602799174226
2019-10-25,0.873029698894043,0.8203021696156463,-0.003298316300024459,-0.00277513635715051
2019-10-27,0.8754191402227717,0.8278607354144278,0.002736953086195916,0.009214367679074948
2019-10-29,0.8636441549734594,0.8253378682307905,-0.013450682888102977,-0.0030474536062813327
2019-10-30,0.8617160118936618,0.8222780134070267,-0.0022325665827690553,-0.0037073966208808506
2019-10-31,0.8570046222672649,0.8170685956366868,-0.00546745048411401,-0.006335348489685642
2019-11-01,0.8603430667497081,0.8161930709406365,0.0038954801359308974,-0.0010715436876729293
2019-11-04,0.8547537875670553,0.8144282184677017,-0.006496570262103081,-0.002162297789297296
2019-11-05,0.8619133846030146,0.817716876054747,0.008376209781226026,0.0040379956299066485
2019-11-06,0.860777419133955,0.817658063867266,-0.0013179578010415317,-7.192243330565734e-05
2019-11-07,0.8505560988560811,0.8060679079821581,-0.011874521857413169,-0.014174820010078713
2019-11-08,0.8468264803738164,0.8022411888161587,-0.004384917687711196,-0.004747390546261609
2019-11-11,0.8424369541261553,0.8008377366380285,-0.00518350140128286,-0.0017494142630612817
2019-11-13,0.8380084871141655,0.799672482669655,-0.005256734038434189,-0.0014550437811102065
2019-11-14,0.8454190984389306,0.7999943267657534,0.0088431220431727,0.00040246988995297256
2019-11-15,0.8431281048601106,0.7957990059623823,-0.002709890967746454,-0.005244188193598951
2019-11-18,0.8438685282051138,0.7926348232271428,0.0008781860558734721,-0.003976107926162733
2019-11-19,0.8496320278036574,0.7955742110384716,0.006829854895527895,0.00370837581846489
2019-11-20,0.8488951228634756,0.7934791245235863,-0.0008673224596850296,-0.002633426883144747
2019-11-21,0.8401300630565548,0.7863014349895135,-0.010325256407828906,-0.009045845457348786
2019-11-22,0.8470763371152945,0.7908325773727212,0.008268093672862785,0.005762602205181078
2019-11-25,0.8432102479915148,0.7861341192676605,-0.004564038628378588,-0.005941153967973499
2019-11-26,0.84664944511488,0.7867576826594243,0.004078694645323915,0.0007932023003207708
2019-11-27,0.8458347892789567,0.7856549326371062,-0.0009622115039746821,-0.0014016387086180563
2019-11-28,0.8409081412648031,0.7814321805540001,-0.005824598463670845,-0.005374817757373597
2019-11-29,0.8424665626298349,0.7786594453093274,0.0018532599323962161,-0.003548273687304517
2019-12-02,0.8361436569143197,0.7755539568720395,-0.007505230469655214,-0.003988249877395506
2019-12-03,0.8375343583878221,0.7776318153983974,0.0016632327017041936,0.0026791927343627255
2019-12-04,0.8299492578845648,0.7774396615545645,-0.009056464880865308,-0.00024710131456564654
2019-12-05,0.8234738294547125,0.7719300833162578,-0.007802197987811076,-0.007086824239568249
2019-12-06,0.8167816660072718,0.7630936505748429,-0.008126746968840675,-0.01144719312331105
2019-12-09,0.8090439376766403,0.752906316631602,-0.009473435377726236,-0.013350044172909387
2019-12-10,0.8071894612527427,0.7539446939387827,-0.002292182584326886,0.0013791587136979797
2019-12-11,0.8128315980445263,0.7559949089088083,0.006989854380689231,0.0027193174598985777
2019-12-12,0.8148194801824659,0.7607908662312961,0.0024456260592253297,0.006343901613583933
2019-12-13,0.8085199519458645,0.755407872799805,-0.007731194933128908,-0.0070755232093632076
2019-12-16,0.8150798464553294,0.7637106370518921,0.008113460272287877,0.01099110103435134
2019-12-17,0.8189106992797757,0.7683643269509334,0.004699972451909024,0.006093525051589596
2019-12-18,0.8215420211498653,0.7706847164833294,0.003213197571363796,0.0030199079408122654
2019-12-19,0.8258828238808875,0.7719608764398221,0.005283725748984284,0.0016558781161717664
2019-12-20,0.8261781340479558,0.7719539180004749,0.00035756908671467913,-9.013979282649536e-06
2019-12-23,0.8294179911320442,0.7715323239916678,0.003921499432833332,-0.0005461388289847519
2019-12-24,0.8251452993461725,0.7660760537888702,-0.005151433693932799,-0.007071991714577187
2019-12-26,0.8270256510267959,0.7663747618742488,0.002278812812862496,0.0003899196220809474
2019-12-27,0.8240499825461645,0.7635827327704944,-0.0035980365021774097,-0.0036431642098002617
2019-12-30,0.8194093769354278,0.7585012697767486,-0.005631461330049454,-0.006654764147571632
2019-12-31,0.8176781546013646,0.7574878415089583,-0.0021127685169260867,-0.001336093040541039
2020-01-01,0.8259266825184477,0.7618260737865287,0.010087744023324696,0.005727131235437907
2020-01-02,0.8169966144202795,0.7571722074282065,-0.01081218016947741,-0.0061088305040426834
2020-01-03,0.8078439817482621,0.7496521348959868,-0.011202779192067759,-0.009931786267964291
2020-01-06,0.8136588208116776,0.7526956340974031,0.007197972869503223,0.0040598819902496145
2020-01-07,0.8229002291392403,0.7611053508210025,0.011357841998620128,0.011172798595655418
2020-01-08,0.8289298109657554,0.7627986172198875,0.007327233135931872,0.002224746412646254
2020-01-09,0.8367238770677867,0.7660802922891443,0.00940256460670744,0.004302151308581629
2020-01-10,0.8400566587598562,0.7668128562181501,0.0039831320503831025,0.0009562495424817207
2020-01-13,0.8450117796526653,0.7716474649878353,0.005898555580910679,0.006304809224937969
2020-01-14,0.8514807413929917,0.7755142737322177,0.007655469303617625,0.005011107947387956
2020-01-15,0.8470692938680746,0.7734135319369626,-0.005180912862104323,-0.002708837047118681
2020-01-16,0.8488975721624165,0.7724257787090741,0.002158357418427035,-0.001277134659662281
2020-01-17,0.8451476582511457,0.766796969287906,-0.0044173926681384205,-0.00728718483551307
2020-01-20,0.8394287176891608,0.7620061082521074,-0.006766794543120439,-0.006247887286575502
2020-01-21,0.8308771011238002,0.7578915407530658,-0.01018742435796354,-0.005399651596598887
2020-01-22,0.8342896225461722,0.7587666273260525,0.004107131388933953,0.0011546329862941692
2020-01-23,0.8362019868086757,0.7595985016547939,0.0022922066999552285,0.0010963507075593586
2020-01-24,0.8415495996121426,0.7583430660234148,0.006395120901202188,-0.0016527621218896287
2020-01-27,0.8362986718540777,0.754431723273192,-0.00623959391161855,-0.0051577484195024625
2020-01-28,0.833633819996925,0.7548657297705921,-0.003186483426124184,0.0005752760442219351
2020-01-29,0.8234924700953223,0.7460607698364086,-0.012165233293486134,-0.011664272978532722
2020-01-30,0.8126227864854095,0.7364191447686512,-0.013199493625794322,-0.012923377635673585
2020-01-31,0.7949954108364197,0.7218795744179414,-0.0216919534403265,-0.01974360722965385
2020-02-01,0.81424842426333,0.7244020916934952,0.024217766749941562,0.0034943740825299657
2020-02-03,0.8245566893195059,0.7332062389632943,0.012659852630973243,0.012153674555545332
2020-02-04,0.8217901384366326,0.7343904073670664,-0.003355197912658321,0.0016150550020501973
2020-02-05,0.8056756296570338,0.722623477261876,-0.019609031583483007,-0.016022717599726198
2020-02-06,0.8071867053728291,0.7227682813679919,0.0018755385668528782,0.00020038666148040223
2020-02-07,0.8036855202880137,0.720097782962191,-0.00433751579592523,-0.0036948195910679145
2020-02-10,0.8061711677249473,0.7184666982481006,0.003092811023947534,-0.0022650878154085253
2020-02-11,0.8017503179130764,0.7174189373446115,-0.0054837607556057575,-0.0014583291139922694
2020-02-12,0.7974106860771254,0.7144912245943358,-0.005412697368486091,-0.004080896945809695
2020-02-13,0.7957664764667207,0.7093901829601842,-0.0020619357617257415,-0.007139404178193832
2020-02-14,0.7889995133451012,0.7040538195905064,-0.008503704694454377,-0.007522465771107609
2020-02-17,0.7906043835249895,0.7050559709183554,0.0020340572493945286,0.0014234015922699687
2020-02-18,0.7969373932775378,0.708296084012969,0.008010339791327524,0.004595540252489857
2020-02-19,0.7832136456287052,0.6983967551914018,-0.017220609504080747,-0.013976258015547487
2020-02-20,0.7757125267989015,0.6903010423034401,-0.00957735973022077,-0.011591853524209071
2020-02-24,0.7687058022036752,0.6876829925552566,-0.009032630456724236,-0.003792620302944302
2020-02-25,0.7792362883721944,0.6902397347500653,0.013698980986394436,0.0037179081386157133
2020-02-26,0.7864638415465963,0.6928050503622705,0.009275175299523339,0.0037165574264339607
2020-02-27,0.7747373718127638,0.684928496529551,-0.014910373642572309,-0.011369076811147245
2020-02-28,0.7607112036118983,0.6724395764067399,-0.018104416685161977,-0.018233903518529163
2020-03-02,0.7835586994155226,0.6831989165454321,0.030034388471135043,0.01600045642195248
2020-03-03,0.7920103595791339,0.6825474645125079,0.010786250181276304,-0.0009535320053172059
2020-03-04,0.7920065546606946,0.6848866088914822,-4.8041271093466655e-06,0.0034270794349005205
2020-03-05,0.8071634420876661,0.6919274130536442,0.01913732574279631,0.010280247957480036
2020-03-06,0.8065753931039775,0.6845957702504953,-0.0007285376827369221,-0.010595971000473239
2020-03-09,0.7991853489699393,0.6840206954257757,-0.009162248436068346,-0.0008400210017499498
2020-03-11,0.7681394516173169,0.648525090601493,-0.03884693005525832,-0.05189258901324344
2020-03-12,0.8202714956614855,0.6959853223327839,0.06786794238260345,0.07318179731068322
2020-03-13,0.7840059099491342,0.6644726243031899,-0.04421168589200562,-0.04527781983098525
2020-03-16,0.7854632574950368,0.6590005452548267,0.0018588476533259067,-0.008235221208852107
2020-03-17,0.7309886900314589,0.6230953988869942,-0.06935342543877315,-0.05448424379368078
2020-03-18,0.7457248728548964,0.6468294058216526,0.020159248733114102,0.03809048658849563
2020-03-19,0.79983867477596,0.6914161878418023,0.07256537081014473,0.06893128484706415
2020-03-20,0.7764333389111824,0.6787840737111446,-0.029262570819463776,-0.018269913769429873
2020-03-23,0.7612828344956802,0.663042584554403,-0.019512949349583846,-0.023190716704175836
2020-03-24,0.8120554070934437,0.6964602067332946,0.06669344203905292,0.05040041613820305
2020-03-25,0.8187019744554219,0.7047606093816293,0.008184869288375297,0.011917985504537617
2020-03-26,0.7975489378575453,0.6924487598218529,-0.025837285432158734,-0.017469548376971688
2020-03-27,0.8018060401665807,0.6934213770366366,0.005337731776649754,0.0014046053242031038
2020-03-30,0.8042563637841209,0.700045004591516,0.0030560054362162954,0.009552095989866548
2020-03-31,0.7801314601032239,0.6742121944543725,-0.02999653439779634,-0.036901641991170575
2020-04-01,0.7662924585368428,0.6661289813260832,-0.01773931994044956,-0.011989123297941688
2020-04-03,0.7939232529651635,0.6830964741177724,0.03605776635343498,0.025471782893924554
2020-04-07,0.8012605613416696,0.6824620724212335,0.009241835843832992,-0.0009287146407223337
2020-04-08,0.8153673636852332,0.691930927005968,0.017605761501530228,0.013874550641533798
2020-04-09,0.82095654589111,0.6894572731624329,0.006854802454460824,-0.0035750011265413355
2020-04-13,0.8149784960932471,0.6812355518274033,-0.007281810258756065,-0.01192491783764623
2020-04-15,0.8274808255611279,0.6867615663247375,0.015340686322170477,0.0081117529502252
